Stocking Date,Waterbody ID,Water Type,Waterbody Official Name,Waterbody Common Name,District,Latitude,Longitude,Waterbody ATS,Species Code,Species Common Name,Number,Average Length,Average Weight,Genotype,Strain,Station
2021-05-21,4539,Lentic,ENGSTROM LAKE,,FORT MCMURRAY,56.188889,-110.906389,NW17-83-6-W4,RNTR,RAINBOW TROUT,8210,16.9,53.5,AF2N,Trout Lodge/Kamloops,Cold Lake
2021-05-21,4539,Lentic,ENGSTROM LAKE,,FORT MCMURRAY,56.188889,-110.906389,NW17-83-6-W4,RNTR,RAINBOW TROUT,9290,15,36.8,AF2N,Trout Lodge/Kamloops,Cold Lake
2022-05-14,,,Engstrom Lake,,,,,NW17-83-6-W4,RNTR,,25002,19.4,,AF2N,Trout Lodge/Jumpers,
2022-09-19,,,Engstrom Lake,,,,,NW17-83-6-W4,RNTR,,14092,13.8,,3N,Campbell Lake,
2022-09-28,,,Engstrom Lake,,,,,NW17-83-6-W4,RNTR,,11000,17.5,,3N,Campbell Lake,
2020-05-05,,,MITCHELL POND,WASKASOO PARK POND,,52.269458,-113.853351,NW18-38-27-W4,RNTR,,1110,21.76,,AF3N,Trout Lodge/Kamloops,
2020-06-18,,,MITCHELL POND,WASKASOO PARK POND,,52.269458,-113.853351,NW18-38-27-W4,RNTR,,1000,20.3,,AF3N,Trout Lodge/Kamloops,
2021-04-23,6623,Lentic,MITCHELL POND,WASKASOO PARK POND,HANNA,52.269458,-113.853351,NW18-38-27-W4,RNTR,RAINBOW TROUT,1500,20.7,93.6,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2021-06-23,6623,Lentic,MITCHELL POND,WASKASOO PARK POND,HANNA,52.269458,-113.853351,NW18-38-27-W4,RNTR,RAINBOW TROUT,1000,21.1,91.2,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-06-13,,,Mitchell Pond,Waskasoo Park Pond,,,,NW18-38-27-W4,RNTR,,1200,20.6,,AF3N,Trout Lodge/Kamloops,
2020-05-15,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,RNTR,,5000,15.66,,2N,Pit Lakes,
2020-05-15,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,RNTR,,5000,17.68,,2N,Campbell Lake,
2020-05-15,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,BKTR,,2200,20.1,,3N,Beitty Resort,
2020-06-18,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,TGTR,,2213,22,,3N,Beitty/Bow River,
2020-09-18,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,RNTR,,2390,24.12,,AF2N,Trout Lodge/Kamloops,
2020-09-18,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,RNTR,,2610,22.21,,AF2N,Trout Lodge/Kamloops,
2020-09-18,,,LITTLE BEAR LAKE,HASSE LAKE,,54.551596,-110.300937,NW19-64-2-W4,TGTR,,5000,9.65,,3N,Beitty/Bow River,
2021-05-07,5093,Lentic,LITTLE BEAR LAKE,HASSE LAKE,COLD LAKE,54.551596,-110.300937,NW19-64-2-W4,RNTR,RAINBOW TROUT,7500,20.7,98.8,2N,Campbell Lake,Cold Lake
2021-05-07,5093,Lentic,LITTLE BEAR LAKE,HASSE LAKE,COLD LAKE,54.551596,-110.300937,NW19-64-2-W4,RNTR,RAINBOW TROUT,3220,19,76.4,2N,Pit Lake,Cold Lake
2021-05-07,5093,Lentic,LITTLE BEAR LAKE,HASSE LAKE,COLD LAKE,54.551596,-110.300937,NW19-64-2-W4,BKTR,BROOK TROUT,2200,19.4,80.3,3N,Beitty Resort,Cold Lake
2021-05-07,5093,Lentic,LITTLE BEAR LAKE,HASSE LAKE,COLD LAKE,54.551596,-110.300937,NW19-64-2-W4,TGTR,TIGER TROUT,2200,15.9,44.6,3N,Beitty/Bow River,Cold Lake
2022-05-24,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,2500,25.4,,2N,Campbell Lake,
2022-05-24,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,5000,15.7,,2N,Pit Lake,
2022-05-24,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,2500,18.2,,2N,Campbell Lake,
2022-05-24,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,BKTR,,2200,19.9,,3N,Beitty Resort,
2022-05-24,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,TGTR,,2200,16.7,,3N,Beitty/Bow River,
2022-09-15,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,3380,21.3,,2N,Pit Lake,
2022-09-15,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,1500,26.2,,AF2N,Trout Lodge/Jumpers,
2022-09-15,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,BKTR,,5000,14.1,,3N,Beitty Resort,
2022-09-15,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,TGTR,,5000,11.3,,3N,Beitty/Bow River,
2022-09-15,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,TGTR,,1080,23.2,,2N,Beitty/Bow River,
2022-09-15,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,1000,25.7,,2N,Campbell Lake,
2022-10-06,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,RNTR,,377,27.1,,AF2N,Trout Lodge/Jumpers,
2022-10-06,,,Little Bear Lake,Hasse Lake,,,,NW19-64-2-W4,BKTR,,5000,16.9,,3N,Beitty Resort,
2020-05-25,,,UNNAMED,WINCHELL LAKE,,51.454862,-114.609375,NW2-29-5-W5,RNTR,,3178,10,,3N,Campbell Lake,
2020-05-25,,,UNNAMED,WINCHELL LAKE,,51.454862,-114.609375,NW2-29-5-W5,RNTR,,2822,8,,3N,Campbell Lake,
2020-06-01,,,UNNAMED,WINCHELL LAKE,,51.454862,-114.609375,NW2-29-5-W5,RNTR,,1000,19.4,,AF3N,Trout Lodge/Jumpers,
2020-06-01,,,UNNAMED,WINCHELL LAKE,,51.454862,-114.609375,NW2-29-5-W5,RNTR,,3500,13.5,,AF3N,Trout Lodge/Kamloops,
2021-05-14,6617,Lentic,UNNAMED,WINCHELL LAKE,SUNDRE,51.454862,-114.609375,NW2-29-5-W5,RNTR,RAINBOW TROUT,6000,22.3,123,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-09,,,Winchell Lake,,,,,NW2-29-5-W5,RNTR,,6000,20.4,,AF3N,Trout Lodge/Jumpers,
2020-05-26,,,MCLEAN POND,,,50.888074,-114.669068,NW20-22-5-W5,RNTR,,3600,20,,AF3N,Trout Lodge/Jumpers,
2020-07-07,,,MCLEAN POND,,,50.888074,-114.669068,NW20-22-5-W5,RNTR,,3500,20.5,,AF3N,Trout Lodge/Jumpers,
2021-05-13,3522,Lentic,MCLEAN POND,,COCHRANE,50.888074,-114.669068,NW20-22-5-W5,RNTR,RAINBOW TROUT,3600,22.5,125.9,AF3N,Trout Lodge/Jumpers,Sam Livingston
2021-06-23,3522,Lentic,MCLEAN POND,,COCHRANE,50.888074,-114.669068,NW20-22-5-W5,RNTR,RAINBOW TROUT,3500,23.1,137.1,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-13,,,Mclean Pond,,,,,NW20-22-5-W5,RNTR,,3600,21.6,,AF3N,Trout Lodge/Jumpers,
2022-06-20,,,Mclean Pond,,,,,NW20-22-5-W5,RNTR,,3500,21.8,,AF3N,Trout Lodge/Jumpers,
2020-05-09,,,JACK FISH LAKE,,,53.594311,-111.296351,NW20-53-9-W4,RNTR,,500,20,,AF2N,Trout Lodge/Jumpers,
2021-04-29,4920,Lentic,JACK FISH LAKE,,VERMILION,53.594311,-111.296351,NW20-53-9-W4,RNTR,RAINBOW TROUT,5000,19.7,84,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-11,,,Jack Fish Lake,,,,,NW20-53-9-W4,RNTR,,5000,22.8,,2N,Campbell Lake,
2022-05-11,,,Jack Fish Lake,,,,,NW20-53-9-W4,TGTR,,1000,16.7,,3N,Beitty/Bow River,
2020-05-12,,,REESOR LAKE,,,49.66537,-110.106922,NW20-8-1-W4,RNTR,,14000,16.9,,2N,Campbell Lake,
2020-05-12,,,REESOR LAKE,,,49.66537,-110.106922,NW20-8-1-W4,RNTR,,3000,15.7,,AF3N,Trout Lodge/Jumpers,
2020-09-29,,,REESOR LAKE,,,49.66537,-110.106922,NW20-8-1-W4,TGTR,,3500,22.05,,3N,Beitty/Bow River,
2020-09-29,,,REESOR LAKE,,,49.66537,-110.106922,NW20-8-1-W4,RNTR,,2000,22.67,,AF2N,Trout Lodge/Kamloops,
2021-04-30,5661,Lentic,REESOR LAKE,,MEDICINE HAT,49.66537,-110.106922,NW20-8-1-W4,RNTR,RAINBOW TROUT,17000,20.3,92.6,2N,Campbell Lake,Sam Livingston
2022-05-05,,,Reesor Lake,,,,,NW20-8-1-W4,RNTR,,1080,17.5,,2N,Pit Lake,
2022-05-05,,,Reesor Lake,,,,,NW20-8-1-W4,RNTR,,5000,20.7,,2N,Campbell Lake,
2022-05-05,,,Reesor Lake,,,,,NW20-8-1-W4,RNTR,,11000,17.2,,2N,Campbell Lake,
2022-05-30,,,Reesor Lake,,,,,NW20-8-1-W4,TGTR,,2750,16.7,,3N,Beitty/Bow River,
2022-05-30,,,Reesor Lake,,,,,NW20-8-1-W4,TGTR,,750,15.9,,2N,Beitty/Bow River,
2022-09-13,,,Reesor Lake,,,,,NW20-8-1-W4,TGTR,,5000,11.8,,3N,Beitty/Bow River,
2022-09-13,,,Reesor Lake,,,,,NW20-8-1-W4,RNTR,,7369,6.2,,3N,Campbell Lake,
2020-05-14,,,GROTTO MOUNTAIN POND,,,51.065761,-115.202402,NW21-24-9-W5,RNTR,,1600,20,,AF3N,Trout Lodge/Jumpers,
2020-06-19,,,GROTTO MOUNTAIN POND,,,51.065761,-115.202402,NW21-24-9-W5,RNTR,,800,20.2,,AF3N,Trout Lodge/Jumpers,
2020-07-08,,,GROTTO MOUNTAIN POND,,,51.065761,-115.202402,NW21-24-9-W5,RNTR,,800,21.2,,AF3N,Trout Lodge/Jumpers,
2020-07-28,,,GROTTO MOUNTAIN POND,,,51.065761,-115.202402,NW21-24-9-W5,RNTR,,800,23.1,,AF3N,Trout Lodge/Jumpers,
2021-05-13,3476,Lentic,GROTTO MOUNTAIN POND,,CANMORE,51.065761,-115.202402,NW21-24-9-W5,RNTR,RAINBOW TROUT,1600,22.6,127.5,AF3N,Trout Lodge/Jumpers,Sam Livingston
2021-06-22,3476,Lentic,GROTTO MOUNTAIN POND,,CANMORE,51.065761,-115.202402,NW21-24-9-W5,RNTR,RAINBOW TROUT,800,23.3,140,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-13,,,Grotto Mountain Pond,,,,,NW21-24-9-W5,RNTR,,1600,21.3,,AF3N,Trout Lodge/Jumpers,
2022-06-20,,,Grotto Mountain Pond,,,,,NW21-24-9-W5,RNTR,,800,23,,AF3N,Trout Lodge/Jumpers,
2022-09-21,,,Dormer Lake,,,,,NW21-30-11-W5,CTTR,,1500,18.4,,3N,Job Lake,
2022-08-04,,,Upper Kananaskis Lake,,,,,NW23-19-9-W5,CTTR,,404,50.1,,2N,Job Lake,
2022-09-21,,,Upper Kananaskis Lake,,,,,NW23-19-9-W5,CTTR,,2000,21.5,,2N,Job Lake,
2021-05-25,5952,Lentic,SYLVAN LAKE,,RED DEER,52.374063,-114.187701,NW23-39-2-W5,WALL,WALLEYE,513600,0.4,,2N,Lac Ste. Anne,Cold Lake
2021-07-05,5952,Lentic,SYLVAN LAKE,,RED DEER,52.374063,-114.187701,NW23-39-2-W5,WALL,WALLEYE,9152,4.3,1.3,2N,Lac Ste. Anne,Cold Lake
2022-05-29,,,Sylvan Lake,,,,,NW23-39-2-W5,WALL,,428000,0.4,,2N,Lac Ste. Anne,
2020-05-06,,,UNNAMED,LEGAL RESERVOIR,,53.947431,-113.586428,NW24-57-25-W4,RNTR,,1000,20.08,,AF3N,Trout Lodge/Jumpers,
2021-05-11,6765,Lentic,UNNAMED,LEGAL RESERVOIR,STONY PLAIN,53.947431,-113.586428,NW24-57-25-W4,RNTR,RAINBOW TROUT,1135,20.4,93.4,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2022-05-13,,,Legal Reservoir,,,,,NW24-57-25-W4,RNTR,,1135,20.9,,AF2N,Trout Lodge/Jumpers,
2022-08-04,,,Lower Kananaskis Lake,,,,,NW26-19-9-W5,CTTR,,406,50.1,,2N,Job Lake,
2020-06-22,,,CHAMPION LAKES,LOWER CHAMPION LAKE,,50.813258,-114.597433,NW26-21-5-W5,RNTR,,300,19.8,,AF3N,Trout Lodge/Jumpers,
2020-06-22,,,CHAMPION LAKES,UPPER CHAMPION LAKE,,50.815306,-114.599941,NW26-21-5-W5,RNTR,,300,19.8,,AF3N,Trout Lodge/Jumpers,
2021-06-17,6608,Lentic,CHAMPION LAKES,LOWER CHAMPION LAKE,COCHRANE,50.813258,-114.597433,NW26-21-5-W5,RNTR,RAINBOW TROUT,300,23.1,136,AF3N,Trout Lodge/Jumpers,Sam Livingston
2021-06-17,6607,Lentic,CHAMPION LAKES,UPPER CHAMPION LAKE,COCHRANE,50.815306,-114.599941,NW26-21-5-W5,RNTR,RAINBOW TROUT,300,22.7,129.5,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-06-01,,,Champion Lakes,Lower Champion Lake,,,,NW26-21-5-W5,CTTR,,300,13.8,,3N,Job Lake,
2022-06-01,,,Champion Lakes,Upper Champion Lake,,,,NW26-21-5-W5,CTTR,,300,13.8,,3N,Job Lake,
2020-05-20,,,UNNAMED,MACHESIS LAKE,,58.324911,-116.585882,NW27-107-16-W5,RNTR,,4000,19.7,,AF2N,Trout Lodge/Jumpers,
2021-05-27,6750,Lentic,UNNAMED,MACHESIS LAKE,HIGH LEVEL,58.324911,-116.585882,NW27-107-16-W5,RNTR,RAINBOW TROUT,4000,18.5,70.6,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-17,,,Machesis Lake,,,,,NW27-107-16-W5,RNTR,,4000,20.1,,AF2N,Trout Lodge/Jumpers,
2020-05-05,,,UNNAMED,BEAUMONT POND,,53.346482,-113.430512,NW27-50-24-W4,BNTR,,241,20.45,,3N,Bow River,
2020-06-24,,,UNNAMED,BEAUMONT POND,,53.346482,-113.430512,NW27-50-24-W4,RNTR,,1250,20.72,,AF3N,Trout Lodge/Kamloops,
2021-04-26,6893,Lentic,UNNAMED,BEAUMONT POND,WETASKIWIN,53.346482,-113.430512,NW27-50-24-W4,BNTR,BROWN TROUT,241,17,54,3N,Bow River,Cold Lake - ACA
2021-04-26,6893,Lentic,UNNAMED,BEAUMONT POND,WETASKIWIN,53.346482,-113.430512,NW27-50-24-W4,TGTR,TIGER TROUT,200,16.3,47.8,3N,Beitty/Bow River,Cold Lake - ACA
2021-05-14,6893,Lentic,UNNAMED,BEAUMONT POND,WETASKIWIN,53.346482,-113.430512,NW27-50-24-W4,RNTR,RAINBOW TROUT,1150,21.1,90.5,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-05-11,,,Beaumont Pond,,,,,NW27-50-24-W4,TGTR,,200,16.7,,3N,Beitty/Bow River,
2022-05-11,,,Beaumont Pond,,,,,NW27-50-24-W4,BNTR,,241,17.7,,3N,Bow River,
2022-05-16,,,Beaumont Pond,,,,,NW27-50-24-W4,RNTR,,2000,20.7,,AF3N,Trout Lodge/Kamloops,
2020-05-05,,,UNNAMED,LEN THOMPSON POND,,52.476805,-113.712706,NW29-40-26-W4,RNTR,,2000,20,,AF3N,Trout Lodge/Jumpers,
2021-04-16,26322,Lentic,UNNAMED,LEN THOMPSON POND,RED DEER,52.476805,-113.712706,NW29-40-26-W4,RNTR,RAINBOW TROUT,2850,20.35,93.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-04-16,26322,Lentic,UNNAMED,LEN THOMPSON POND,RED DEER,52.476805,-113.712706,NW29-40-26-W4,TGTR,TIGER TROUT,1150,16.28,47.79,3N,Beitty/Bow River,Cold Lake - ACA
2022-04-27,,,Len Thompson Pond,,,,,NW29-40-26-W4,RNTR,,2000,21.3,,AF3N,Trout Lodge/Jumpers,
2022-04-27,,,Len Thompson Pond,,,,,NW29-40-26-W4,TGTR,,650,17.1,,3N,Beitty/Bow River,
2022-05-16,,,Len Thompson Pond,,,,,NW29-40-26-W4,RNTR,,100,30,,AF3N,Trout Lodge/Kamloops,
2022-07-11,,,Len Thompson Pond,,,,,NW29-40-26-W4,RNTR,,500,23.5,,AF3N,Trout Lodge/Kamloops,
2022-09-12,,,Len Thompson Pond,,,,,NW29-40-26-W4,TGTR,,1600,9.1,,3N,Beitty/Bow River,
2020-06-01,,,PEPPERS LAKE,,,52.038779,-115.705653,NW30-35-12-W5,RNTR,,2800,17,,3N,Campbell Lake,
2020-06-01,,,PEPPERS LAKE,,,52.038779,-115.705653,NW30-35-12-W5,BKTR,,3400,18,,3N,Beitty Resort,
2020-06-11,,,PEPPERS LAKE,,,52.038779,-115.705653,NW30-35-12-W5,RNTR,,2200,19.55,,AF3N,Trout Lodge/Jumpers,
2021-05-18,5555,Lentic,PEPPERS LAKE,,ROCKY MOUNTAIN HOUSE,52.038779,-115.705653,NW30-35-12-W5,RNTR,RAINBOW TROUT,2800,16.3,47.7,3N,Campbell Lake,Raven
2021-05-19,5555,Lentic,PEPPERS LAKE,,ROCKY MOUNTAIN HOUSE,52.038779,-115.705653,NW30-35-12-W5,BKTR,BROOK TROUT,4000,18.5,79.3,3N,Beitty Resort,Raven
2022-05-26,,,Peppers Lake,,,,,NW30-35-12-W5,RNTR,,2000,22.4,,3N,Campbell Lake,
2022-05-27,,,Peppers Lake,,,,,NW30-35-12-W5,RNTR,,971,22.4,,3N,Campbell Lake,
2022-05-27,,,Peppers Lake,,,,,NW30-35-12-W5,BKTR,,522,20.3,,3N,Beitty Resort,
2022-05-30,,,Peppers Lake,,,,,NW30-35-12-W5,BKTR,,1786,21.3,,3N,Beitty Resort,
2022-06-01,,,Peppers Lake,,,,,NW30-35-12-W5,BKTR,,1711,21.3,,3N,Beitty Resort,
2022-09-21,,,Peppers Lake,,,,,NW30-35-12-W5,BKTR,,3400,10.5,,3N,Beitty Resort,
2020-05-07,,,CAPTAIN EYRE LAKE,CAPT AYRE,,52.29945,-110.714832,NW30-38-5-W4,RNTR,,5000,16.5,,2N,Campbell Lake,
2020-09-25,,,CAPTAIN EYRE LAKE,CAPT AYRE,,52.29945,-110.714832,NW30-38-5-W4,TGTR,,2000,22.5,,3N,Beitty/Bow River,
2021-04-30,4208,Lentic,CAPTAIN EYRE LAKE,CAPT AYRE,PROVOST,52.29945,-110.714832,NW30-38-5-W4,TGTR,TIGER TROUT,2000,16.5,49.4,3N,Beitty/Bow River,Cold Lake
2021-05-06,4208,Lentic,CAPTAIN EYRE LAKE,CAPT AYRE,PROVOST,52.29945,-110.714832,NW30-38-5-W4,RNTR,RAINBOW TROUT,5000,20.2,90.6,3N,Campbell Lake,Sam Livingston
2022-05-02,,,Captain Eyre Lake,Capt Ayre,,,,NW30-38-5-W4,TGTR,,2000,17.7,,3N,Beitty/Bow River,
2022-05-04,,,Captain Eyre Lake,Capt Ayre,,,,NW30-38-5-W4,RNTR,,5000,20.5,,2N,Campbell Lake,
2020-06-02,,,OLE LAKE,,,56.316771,-119.894419,NW30-84-12-W6,RNTR,,3000,19.93,,AF2N,Trout Lodge/Jumpers,
2021-05-19,5476,Lentic,OLE LAKE,,FAIRVIEW,56.316771,-119.894419,NW30-84-12-W6,RNTR,RAINBOW TROUT,3000,19.4,81.4,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-06-02,,,Ole Lake,,,,,NW30-84-12-W6,RNTR,,3000,20.7,,AF2N,Trout Lodge/Jumpers,
2020-04-26,,,UNNAMED,GRANUM POND,,49.870282,-113.516665,NW31-10-26-W4,RNTR,,600,22.3,,AF3N,Trout Lodge/Kamloops,
2021-04-14,6810,Lentic,UNNAMED,GRANUM POND,CLARESHOLM,49.870282,-113.516665,NW31-10-26-W4,RNTR,RAINBOW TROUT,600,21.4,97.3,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-04-25,,,Granum Pond,,,,,NW31-10-26-W4,RNTR,,600,21.1,,AF3N,Trout Lodge/Kamloops,
2020-05-06,,,UNNAMED,TELEGRAPH PARK POND,,53.1886,-113.0443,NW32-48-21-W4,RNTR,,800,20.08,,AF3N,Trout Lodge/Jumpers,
2020-05-06,,,UNNAMED,TELEGRAPH PARK POND,,53.1886,-113.0443,NW32-48-21-W4,BNTR,,193,20.45,,3N,Bow River,
2020-05-06,,,UNNAMED,TELEGRAPH PARK POND,,53.1886,-113.0443,NW32-48-21-W4,BKTR,,1200,19.61,,3N,Beitty Resort,
2020-09-03,,,UNNAMED,TELEGRAPH PARK POND,,53.1886,-113.0443,NW32-48-21-W4,RNTR,,900,19.3,,3N,Campbell Lake,
2020-09-16,,,UNNAMED,TELEGRAPH PARK POND,,53.1886,-113.0443,NW32-48-21-W4,RNTR,,100,23.8,,AF3N,Trout Lodge/Jumpers,
2021-04-27,6674,Lentic,UNNAMED,TELEGRAPH PARK POND,CAMROSE,53.1886,-113.0443,NW32-48-21-W4,RNTR,RAINBOW TROUT,1000,20.6,97.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-04-27,6674,Lentic,UNNAMED,TELEGRAPH PARK POND,CAMROSE,53.1886,-113.0443,NW32-48-21-W4,BKTR,BROOK TROUT,1200,19.7,84.6,3N,Beitty Resort,Cold Lake - ACA
2021-04-27,6674,Lentic,UNNAMED,TELEGRAPH PARK POND,CAMROSE,53.1886,-113.0443,NW32-48-21-W4,BNTR,BROWN TROUT,193,17,54,3N,Bow River,Cold Lake - ACA
2022-05-04,,,Telegraph Park Pond,,,,,NW32-48-21-W4,RNTR,,1100,20.5,,AF3N,Trout Lodge/Jumpers,
2022-05-04,,,Telegraph Park Pond,,,,,NW32-48-21-W4,BKTR,,1200,20.2,,3N,Beitty Resort,
2022-05-04,,,Telegraph Park Pond,,,,,NW32-48-21-W4,BNTR,,193,18.7,,3N,Bow River,
2022-09-14,,,Telegraph Park Pond,,,,,NW32-48-21-W4,RNTR,,1200,22.2,,AF3N,Trout Lodge/Kamloops,
2022-09-26,,,Telegraph Park Pond,,,,,NW32-48-21-W4,RNTR,,1000,27.4,,AF3N,Trout Lodge/Jumpers,
2020-05-08,,,MUIR LAKE,,,53.624675,-113.956437,NW32-53-27-W4,RNTR,,3000,19.79,,AF3N,Trout Lodge/Jumpers,
2020-05-08,,,MUIR LAKE,,,53.624675,-113.956437,NW32-53-27-W4,BNTR,,500,20.22,,3N,Bow River,
2020-09-18,,,MUIR LAKE,,,53.624675,-113.956437,NW32-53-27-W4,BNTR,,433,27.7,,3N,Bow River,
2020-09-18,,,MUIR LAKE,,,53.624675,-113.956437,NW32-53-27-W4,RNTR,,150,21.02,,AF3N,Trout Lodge/Kamloops,
2021-05-03,5387,Lentic,MUIR LAKE,,STONY PLAIN,53.624675,-113.956437,NW32-53-27-W4,RNTR,RAINBOW TROUT,3000,21.2,106.2,AF2N,Trout Lodge/Jumpers,Cold Lake
2021-05-03,5387,Lentic,MUIR LAKE,,STONY PLAIN,53.624675,-113.956437,NW32-53-27-W4,BNTR,BROWN TROUT,500,17,54.3,3N,Bow River,Cold Lake
2022-05-07,,,Muir Lake,,,,,NW32-53-27-W4,RNTR,,3000,20.7,,AF3N,Trout Lodge/Jumpers,
2022-05-07,,,Muir Lake,,,,,NW32-53-27-W4,BNTR,,500,18.8,,3N,Bow River,
2022-09-21,,,Muir Lake,,,,,NW32-53-27-W4,RNTR,,1000,27.8,,AF3N,Trout Lodge/Jumpers,
2020-10-07,,,MARIGOLD LAKE,,,54.671776,-115.628279,NW32-65-11-W5,BKTR,,7000,14.57,,3N,Beitty Resort,
2022-10-04,,,Marigold Lake,,,,,NW32-65-11-W5,BKTR,,7091,11.2,,3N,Beitty Resort,
2020-05-29,,,UNNAMED,ELK CREEK POND,,52.056822,-115.657217,NW33-35-12-W5,RNTR,,500,19.4,,3N,Campbell Lake,
2021-05-14,6820,Lentic,UNNAMED,ELK CREEK POND,ROCKY MOUNTAIN HOUSE,52.056822,-115.657217,NW33-35-12-W5,RNTR,RAINBOW TROUT,500,17.8,62.8,3N,Campbell Lake,Raven
2022-05-25,,,Elk Creek Pond,,,,,NW33-35-12-W5,RNTR,,500,22.4,,3N,Campbell Lake,
2020-05-05,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,RNTR,,2020,20,,AF3N,Trout Lodge/Jumpers,
2020-05-05,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,BNTR,,800,20.45,,3N,Bow River,
2020-05-05,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,BKTR,,1000,21.07,,3N,Beitty Resort,
2020-06-03,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,RNTR,,2020,21.07,,AF3N,Trout Lodge/Jumpers,
2020-06-03,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,BKTR,,800,20.45,,3N,Beitty Resort,
2020-09-16,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,TGTR,,500,20.39,,3N,Beitty/Bow River,
2020-09-22,,,UNNAMED,HERITAGE LAKE,,53.799728,-113.66643,NW33-55-25-W4,RNTR,,3005,23.5,,AF3N,Trout Lodge/Jumpers,
2021-04-28,6790,Lentic,UNNAMED,HERITAGE LAKE,STONY PLAIN,53.799728,-113.66643,NW33-55-25-W4,RNTR,RAINBOW TROUT,2000,20.6,97.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-04-28,6790,Lentic,UNNAMED,HERITAGE LAKE,STONY PLAIN,53.799728,-113.66643,NW33-55-25-W4,BKTR,BROOK TROUT,1600,19.7,84.6,3N,Beitty Resort,Cold Lake - ACA
2021-04-28,6790,Lentic,UNNAMED,HERITAGE LAKE,STONY PLAIN,53.799728,-113.66643,NW33-55-25-W4,BNTR,BROWN TROUT,1000,17,54,3N,Bow River,Cold Lake - ACA
2021-06-07,6790,Lentic,UNNAMED,HERITAGE LAKE,STONY PLAIN,53.799728,-113.66643,NW33-55-25-W4,RNTR,RAINBOW TROUT,2050,21.1,104.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-06-24,6790,Lentic,UNNAMED,HERITAGE LAKE,STONY PLAIN,53.799728,-113.66643,NW33-55-25-W4,RNTR,RAINBOW TROUT,1255,20.3,90.3,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-05-07,,,Heritage Lake,,,,,NW33-55-25-W4,RNTR,,2050,21,,AF3N,Trout Lodge/Jumpers,
2022-05-07,,,Heritage Lake,,,,,NW33-55-25-W4,BKTR,,1600,19.5,,3N,Beitty Resort,
2022-05-07,,,Heritage Lake,,,,,NW33-55-25-W4,BNTR,,1000,18.8,,3N,Bow River,
2022-06-01,,,Heritage Lake,,,,,NW33-55-25-W4,RNTR,,2000,20.8,,AF3N,Trout Lodge/Jumpers,
2022-09-27,,,Heritage Lake,,,,,NW33-55-25-W4,RNTR,,3000,19.9,,3N,Campbell Lake,
